OTU,Sample,Abundance,ID,Day,Type,Sites,Treatment,Treatment1,Treatment2,Group,Domain,Phylum,Class,Order,Family,Genus,Species,taxa_OTU,order_OTU
EF600577.1.1340,D63.03,189,D63.03,63,DNA,D63(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__DA101 soil group,D_5__uncultured bacterium,D_6__uncultured bacterium,EF600577.1.1340,29: f_DA101 soil group
EU134380.1.1382,D0.07,152,D0.07,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D0.02,137,D0.02,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D0.03,137,D0.03,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D0.15,135,D0.15,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D0.08,134,D0.08,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D0.11,131,D0.11,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D0.14,123,D0.14,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D0.10,119,D0.10,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D0.09,114,D0.09,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D0.05,109,D0.05,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D0.13,98,D0.13,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D0.01,90,D0.01,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D7.15,186,D7.15,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D7.13,119,D7.13,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D7.14,116,D7.14,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D7.09,116,D7.09,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D7.08,102,D7.08,7,DNA,D7(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D7.11,97,D7.11,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D7.10,91,D7.10,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D7.02,80,D7.02,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D7.03,70,D7.03,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D7.01,67,D7.01,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D14.03,77,D14.03,14,DNA,D14(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D14.07,76,D14.07,14,DNA,D14(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D14.06,74,D14.06,14,DNA,D14(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D14.02,73,D14.02,14,DNA,D14(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D14.08,66,D14.08,14,DNA,D14(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D14.04,48,D14.04,14,DNA,D14(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D21.08,139,D21.08,21,DNA,D21(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D21.16,131,D21.16,21,DNA,D21(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D21.11,128,D21.11,21,DNA,D21(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D21.10,125,D21.10,21,DNA,D21(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D21.09,107,D21.09,21,DNA,D21(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D21.04,83,D21.04,21,DNA,D21(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D21.01,67,D21.01,21,DNA,D21(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D35.05,154,D35.05,35,DNA,D35(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D35.06,102,D35.06,35,DNA,D35(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D35.07,99,D35.07,35,DNA,D35(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D35.03,52,D35.03,35,DNA,D35(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D35.01,34,D35.01,35,DNA,D35(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D35.02,28,D35.02,35,DNA,D35(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D63.09,148,D63.09,63,DNA,D63(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D63.10,145,D63.10,63,DNA,D63(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D63.13,127,D63.13,63,DNA,D63(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D63.14,124,D63.14,63,DNA,D63(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D63.11,119,D63.11,63,DNA,D63(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D63.15,118,D63.15,63,DNA,D63(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D63.01,69,D63.01,63,DNA,D63(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D63.06,65,D63.06,63,DNA,D63(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D63.02,62,D63.02,63,DNA,D63(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D63.07,61,D63.07,63,DNA,D63(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D63.05,61,D63.05,63,DNA,D63(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU134380.1.1382,D63.03,21,D63.03,63,DNA,D63(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__GR-WP33-30,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium,EU134380.1.1382,32: o_GR-WP33-30
EU881129.1.1480,D0.15,85,D0.15,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D0.07,81,D0.07,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D0.01,68,D0.01,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D0.05,66,D0.05,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D0.14,60,D0.14,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D0.10,59,D0.10,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D0.11,56,D0.11,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D0.09,51,D0.09,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D0.13,50,D0.13,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D0.03,49,D0.03,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D0.02,46,D0.02,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D0.08,34,D0.08,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D7.09,90,D7.09,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D7.15,84,D7.15,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D7.14,81,D7.14,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D7.11,74,D7.11,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D7.13,63,D7.13,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D7.10,57,D7.10,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D7.03,33,D7.03,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D7.02,33,D7.02,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D7.01,30,D7.01,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D7.08,18,D7.08,7,DNA,D7(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D14.08,27,D14.08,14,DNA,D14(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
EU881129.1.1480,D14.02,24,D14.02,14,DNA,D14(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__FukuN18 freshwater group,D_5__uncultured bacterium,D_6__uncultured bacterium,EU881129.1.1480,34: f_FukuN18 freshwater 
